name,year,num,total,sex
АНЕЛЯ,1923,2,124732,Ж
САЛИМ,1923,2,124732,М
ЗАРЯ,1923,2,124732,Ж
ВЕНИДИКТ,1923,2,124732,М
АЙКАЗ,1923,2,124732,М
ГЕЛИЙ,1923,2,124732,М
ЗЕЛЬМАН,1923,2,124732,М
АНЯ,1923,2,124732,Ж
КЛАРИНА,1923,2,124732,Ж
КАЗБЕК,1923,2,124732,М
АРИЯ,1923,2,124732,Ж
РОЗИЯ,1923,2,124732,Ж
ЗЕМФИРА,1923,2,124732,Ж
АДИЛА,1923,2,124732,Ж
ЗЕНТА,1923,2,124732,Ж
КАЛИСТА,1923,2,124732,Ж
АНА,1923,2,124732,Ж
КАДРИЯ,1923,2,124732,Ж
ДОНАТ,1923,2,124732,М
ИРАКЛИЙ,1923,2,124732,М
ФАИЛЯ,1923,2,124732,Ж
ИЗЯ,1923,2,124732,М
ЛОЛИТА,1923,2,124732,Ж
ХАБИБУЛЛА,1923,2,124732,М
ЗАКИР,1923,2,124732,М
ОФЕЛИЯ,1923,2,124732,Ж
ХРИСТОФОР,1923,2,124732,М
ВЕЛИХАН,1923,2,124732,М
АБДУЛКАДЕР,1923,2,124732,М
ГРАНТ,1923,2,124732,М
БИБИНУР,1923,2,124732,Ж
РОЛАНД,1923,2,124732,М
ЕВАНГЕЛИНА,1923,2,124732,Ж
КУДДУС,1923,2,124732,М
НАРИМАН,1923,2,124732,М
САБИНА,1923,2,124732,Ж
ЛЕОНОРА,1923,2,124732,Ж
СУФИЯ,1923,2,124732,Ж
КСЕНЬЯ,1923,2,124732,Ж
ЕФРЕМ,1923,2,124732,М
РАФАЭЛ,1923,2,124732,М
КУПРИЯН,1923,2,124732,М
АРШАЛУЙС,1923,2,124732,М
РАФИЛЬ,1923,2,124732,М
МУХАРАМ,1923,2,124732,М
ФАРИД,1923,2,124732,М
МАСТУРА,1923,2,124732,Ж
ЗОФИЯ,1923,2,124732,Ж
РАМИЛЯ,1923,2,124732,Ж
МАГИНЮР,1923,2,124732,Ж
ФЕРИТ,1923,2,124732,М
АНДРАНИК,1923,2,124732,М
ИСМАИЛ,1923,2,124732,М
МИРОСЛАВА,1923,2,124732,Ж
ЛЕОНИЛА,1923,2,124732,Ж
АНДРОНИК,1923,2,124732,М
РАФКАТ,1923,2,124732,М
МУРШИДЯ,1923,2,124732,Ж
КЛИМЕНТИЙ,1923,2,124732,М
БЕНИАМИН,1923,2,124732,М
ЛИНАИДА,1923,2,124732,Ж
РОМУАЛЬД,1923,2,124732,М
СЕРАПИОН,1923,2,124732,М
ВЛАДИЛЕНА,1923,2,124732,Ж
ТЕОФИЛИЯ,1923,2,124732,Ж
ФЕОДОСИЙ,1923,2,124732,М
ВАЛЬДЕМАР,1923,2,124732,М
ПАЛЬМИРА,1923,2,124732,Ж
АБДУРАХИМ,1923,2,124732,М
СТЕФАНИЯ,1923,2,124732,Ж
ВИЛЬГЕЛЬМ,1923,1,124732,М
ВОЛЬДЕМАР,1923,1,124732,М
ЮВЕНАЛИЙ,1923,1,124732,М
АДОЛЬФИНА,1923,1,124732,Ж
АЛЬФОНСАС,1923,1,124732,М
ФЕВРОНИЯ,1923,1,124732,Ж
ВИКЕНТИНА,1923,1,124732,Ж
НУРАХМЕТ,1923,1,124732,М
ВИССАРИОН,1923,1,124732,М
ТЕРЕНТИЙ,1923,1,124732,М
ОКТЯБРИН,1923,1,124732,М
АБДРАХМАН,1923,1,124732,М
ХАЙРУЛЛА,1923,1,124732,М
АРГЕНТИНА,1923,1,124732,Ж
ФИЛИЦАТА,1923,1,124732,Ж
ХАРЕТИНА,1923,1,124732,Ж
ФЕОДОСЬЯ,1923,1,124732,Ж
НЕБЕУЛЛА,1923,1,124732,М
СОЛТАНАТ,1923,1,124732,Ж
АМИРАХ,1923,1,124732,М
САФИУЛЛА,1923,1,124732,М
АВРОРА,1923,1,124732,Ж
АДЕЛИЯ,1923,1,124732,Ж
МИЛИНТИНА,1923,1,124732,Ж
АРУТЮН,1923,1,124732,М
ПАРАНДЗЕМ,1923,1,124732,Ж
ШАКЕР,1923,1,124732,М
ЛУКЬЯН,1923,1,124732,М
АЭЛИТА,1923,1,124732,Ж
ХАДИЯ,1923,1,124732,Ж
МАРЗИЯ,1923,1,124732,Ж
АВЕТИК,1923,1,124732,М
АРМАИС,1923,1,124732,М
ХАМЕТ,1923,1,124732,М
МИННАХМЕТ,1923,1,124732,М
ШОГИК,1923,1,124732,Ж
МАРЛЕН,1923,1,124732,М
ЕЛИКАНИДА,1923,1,124732,Ж
ХАБИБ,1923,1,124732,М
АГНЕСА,1923,1,124732,Ж
ГАДЖИБАЛА,1923,1,124732,М
ЭДИТА,1923,1,124732,Ж
ЧАРНА,1923,1,124732,Ж
ХАФИЗ,1923,1,124732,М
ЯСИРЯ,1923,1,124732,Ж
ХАМИТ,1923,1,124732,М
ЛАТИФЯ,1923,1,124732,Ж
АЛДИНА,1923,1,124732,Ж
ЭМИНА,1923,1,124732,Ж
НУРЛЫГАЯН,1923,1,124732,М
ЭРВИН,1923,1,124732,М
ЭЛЬМА,1923,1,124732,Ж
ЛИЗЕТА,1923,1,124732,Ж
САЛИМА,1923,1,124732,Ж
ЗИНИДА,1923,1,124732,Ж
МИНИАХМЕТ,1923,1,124732,М
ЭЛИДА,1923,1,124732,Ж
КАУСАР,1923,1,124732,М
ЗОРИНА,1923,1,124732,Ж
ЭЛИСА,1923,1,124732,Ж
КАМБАР,1923,1,124732,М
ДУРСУН,1923,1,124732,Ж
ЗАГИРА,1923,1,124732,Ж
ДИНАРА,1923,1,124732,Ж
ИЛМАРС,1923,1,124732,М
ХАСЯН,1923,1,124732,М
ХАЛИЛ,1923,1,124732,М
КАДИРЯ,1923,1,124732,Ж
РАМИЛЬ,1923,1,124732,М
РОСТИСЛАВА,1923,1,124732,Ж
РАВИЛЯ,1923,1,124732,Ж
МАДХИЯ,1923,1,124732,Ж
ПЛАТОН,1923,1,124732,М
ЕЛИСЕЙ,1923,1,124732,М
МАРИЕТТА,1923,1,124732,Ж
РИЧАРД,1923,1,124732,М
ЗИННУР,1923,1,124732,М
ДОЛИНА,1923,1,124732,Ж
ИСКАНДЯР,1923,1,124732,М
ЗАЙНЯН,1923,1,124732,Ж
ОВАГИМ,1923,1,124732,М
МАГИСАРВАР,1923,1,124732,Ж
ЗЯКИРЯ,1923,1,124732,Ж
ИОАННА,1923,1,124732,Ж
ДЕМЬЯН,1923,1,124732,М
ЕЛИЗАР,1923,1,124732,М
ЭНГЕЛЬСИНА,1923,1,124732,Ж
КАМИЛЯ,1923,1,124732,Ж
ЕФИМИЯ,1923,1,124732,Ж
ЕМИЛИЯ,1923,1,124732,Ж
МАРГАРИТ,1923,1,124732,Ж
ПЕТРОС,1923,1,124732,М
РАМЗИЯ,1923,1,124732,Ж
МАРИЭТТА,1923,1,124732,Ж
ГЕОРГИ,1923,1,124732,М
ГАЛУСТ,1923,1,124732,М
МАРИОНЕЛЛА,1923,1,124732,Ж
РОДИОН,1923,1,124732,М
ВАСИЛЬ,1923,1,124732,М
ХАБИБРАХМАН,1923,1,124732,М
КАСЬЯН,1923,1,124732,М
ГУСТАВ,1923,1,124732,М
ВАЛИКО,1923,1,124732,М
КАТЕРИНА,1923,1,124732,Ж
САЗИДА,1923,1,124732,Ж
КАРОЛИНА,1923,1,124732,Ж
РУСТИК,1923,1,124732,М
ФЕВЗИЯ,1923,1,124732,Ж
ГЕНРИК,1923,1,124732,М
САМСОН,1923,1,124732,М
ВИЛЬЯМ,1923,1,124732,М
ЛЕОНТИНА,1923,1,124732,Ж
СТАВРО,1923,1,124732,М
ВАСИЛЯ,1923,1,124732,Ж
САБИРА,1923,1,124732,Ж
ТАДЕУШ,1923,1,124732,М
МЕРКУРИЙ,1923,1,124732,М
ТРИФОН,1923,1,124732,М
КАЛИСА,1923,1,124732,Ж
ВИЛЕНА,1923,1,124732,Ж
СУЛИКО,1923,1,124732,М
РАЗМИК,1923,1,124732,М
ВАРЛЕН,1923,1,124732,М
ГРИГОР,1923,1,124732,М
ТАРХАН,1923,1,124732,М
САФИУЛ,1923,1,124732,М
РАЗИФА,1923,1,124732,Ж
ГЕРГИЙ,1923,1,124732,М
САМОИЛ,1923,1,124732,М
ГЕЛЕНА,1923,1,124732,Ж
ДАНИЯ,1923,1,124732,Ж
